word,data/austen-emma.txt,data/austen-persuasion.txt,data/austen-sense.txt
alteration,0.10526315789473684,0.10526315789473684,0.7894736842105263
altered,0.21739130434782608,0.5217391304347826,0.2608695652173913
altogether,0.40425531914893614,0.2765957446808511,0.3191489361702128
amazement,0.26666666666666666,0.13333333333333333,0.6
amazingly,0.5,0.25,0.25
ambition,0.4,0.2,0.4
amendment,0.1111111111111111,0.1111111111111111,0.7777777777777778
amiable,0.5932203389830508,0.11864406779661017,0.288135593220339
amount,0.4444444444444444,0.1111111111111111,0.4444444444444444
amuse,0.5714285714285714,0.14285714285714285,0.2857142857142857
amused,0.64,0.24,0.12
amusement,0.3783783783783784,0.24324324324324326,0.3783783783783784
amusing,0.6363636363636364,0.2727272727272727,0.09090909090909091
ancient,0.16666666666666666,0.5,0.3333333333333333
animated,0.26666666666666666,0.26666666666666666,0.4666666666666667
animation,0.42857142857142855,0.35714285714285715,0.21428571428571427
announce,0.46153846153846156,0.15384615384615385,0.38461538461538464
announced,0.38461538461538464,0.3076923076923077,0.3076923076923077
another,0.4331983805668016,0.2631578947368421,0.30364372469635625
anothers,0.25,0.25,0.5
answered,0.3275862068965517,0.25862068965517243,0.41379310344827586
anticipated,0.5555555555555556,0.2222222222222222,0.2222222222222222
anticipating,0.25,0.5,0.25
anticipation,0.6666666666666666,0.16666666666666666,0.16666666666666666
anxiety,0.3829787234042553,0.23404255319148937,0.3829787234042553
anxious,0.4025974025974026,0.22077922077922077,0.37662337662337664
anxiously,0.42857142857142855,0.2857142857142857,0.2857142857142857
apartment,0.25,0.25,0.5
apartments,0.2,0.4,0.4
apologies,0.6666666666666666,0.25,0.08333333333333333
apology,0.25,0.25,0.5
apothecary,0.16666666666666666,0.3333333333333333,0.5
apparent,0.5263157894736842,0.3684210526315789,0.10526315789473684
apparently,0.2857142857142857,0.42857142857142855,0.2857142857142857
appeal,0.2857142857142857,0.5714285714285714,0.14285714285714285
appear,0.4714285714285714,0.18571428571428572,0.34285714285714286
appearance,0.36585365853658536,0.2926829268292683,0.34146341463414637
appearances,0.5,0.25,0.25
appeared,0.47115384615384615,0.19230769230769232,0.33653846153846156
appearing,0.35714285714285715,0.21428571428571427,0.42857142857142855
appeased,0.5,0.25,0.25
application,0.2727272727272727,0.36363636363636365,0.36363636363636365
applied,0.2727272727272727,0.45454545454545453,0.2727272727272727
appointed,0.2,0.6,0.2
apprehension,0.6363636363636364,0.18181818181818182,0.18181818181818182
apprehensive,0.5714285714285714,0.14285714285714285,0.2857142857142857
approach,0.4,0.3333333333333333,0.26666666666666666
approached,0.45454545454545453,0.2727272727272727,0.2727272727272727
approaching,0.6363636363636364,0.09090909090909091,0.2727272727272727
approve,0.35714285714285715,0.07142857142857142,0.5714285714285714
approved,0.5454545454545454,0.18181818181818182,0.2727272727272727
argument,0.4444444444444444,0.2222222222222222,0.3333333333333333
arise,0.5,0.07142857142857142,0.42857142857142855
arose,0.23529411764705882,0.23529411764705882,0.5294117647058824
around,0.38235294117647056,0.35294117647058826,0.2647058823529412
arranged,0.4583333333333333,0.25,0.2916666666666667
arrangement,0.5925925925925926,0.18518518518518517,0.2222222222222222
arrangements,0.18181818181818182,0.5454545454545454,0.2727272727272727
arranging,0.3333333333333333,0.3333333333333333,0.3333333333333333
arrival,0.22807017543859648,0.15789473684210525,0.6140350877192983
arrive,0.5,0.4,0.1
arrived,0.37777777777777777,0.2,0.4222222222222222
arriving,0.5,0.3,0.2
article,0.45454545454545453,0.36363636363636365,0.18181818181818182
ascertain,0.3333333333333333,0.4444444444444444,0.2222222222222222
ashamed,0.54,0.28,0.18
aside,0.36363636363636365,0.18181818181818182,0.45454545454545453
assembled,0.5714285714285714,0.14285714285714285,0.2857142857142857
asserted,0.4,0.4,0.2
assertion,0.09090909090909091,0.18181818181818182,0.7272727272727273
assistance,0.42857142857142855,0.17142857142857143,0.4
assisted,0.3333333333333333,0.3333333333333333,0.3333333333333333
assisting,0.5,0.3333333333333333,0.16666666666666666
associate,0.6,0.2,0.2
assurances,0.26666666666666666,0.06666666666666667,0.6666666666666666
assure,0.5086206896551724,0.21551724137931033,0.27586206896551724
assured,0.32608695652173914,0.10869565217391304,0.5652173913043478
assuring,0.4,0.2,0.4
astonished,0.27586206896551724,0.27586206896551724,0.4482758620689655
astonishing,0.5,0.16666666666666666,0.3333333333333333
astonishment,0.15625,0.3125,0.53125
asunder,0.3333333333333333,0.5,0.16666666666666666
atmosphere,0.25,0.25,0.5
atonement,0.3333333333333333,0.16666666666666666,0.5
attached,0.6153846153846154,0.1282051282051282,0.2564102564102564
attaching,0.14285714285714285,0.2857142857142857,0.5714285714285714
attachment,0.44761904761904764,0.23809523809523808,0.3142857142857143
attachments,0.14285714285714285,0.2857142857142857,0.5714285714285714
attempted,0.3,0.15,0.55
attendance,0.36363636363636365,0.2727272727272727,0.36363636363636365
attendant,0.3333333333333333,0.3333333333333333,0.3333333333333333
attended,0.2727272727272727,0.18181818181818182,0.5454545454545454
attending,0.24242424242424243,0.45454545454545453,0.30303030303030304
attention,0.4084507042253521,0.19014084507042253,0.4014084507042254
attentions,0.6222222222222222,0.2,0.17777777777777778
attentive,0.43478260869565216,0.2608695652173913,0.30434782608695654
attentively,0.42857142857142855,0.14285714285714285,0.42857142857142855
attraction,0.5,0.3125,0.1875
attractions,0.1111111111111111,0.2222222222222222,0.6666666666666666
attractive,0.4,0.2,0.4
attribute,0.14285714285714285,0.14285714285714285,0.7142857142857143
attributing,0.25,0.25,0.5
audible,0.25,0.25,0.5
austen,0.3333333333333333,0.3333333333333333,0.3333333333333333
authority,0.375,0.4375,0.1875
autumn,0.3684210526315789,0.5263157894736842,0.10526315789473684
avail,0.4,0.2,0.4
avoid,0.29545454545454547,0.22727272727272727,0.4772727272727273
avoided,0.2857142857142857,0.21428571428571427,0.5
avoiding,0.5555555555555556,0.1111111111111111,0.3333333333333333
awake,0.4,0.2,0.4
aware,0.44642857142857145,0.26785714285714285,0.2857142857142857
awkwardness,0.5,0.4,0.1
banished,0.3333333333333333,0.16666666666666666,0.5
bearing,0.42857142857142855,0.2857142857142857,0.2857142857142857
beauties,0.375,0.125,0.5
beautiful,0.55,0.15,0.3
beauty,0.48333333333333334,0.16666666666666666,0.35
became,0.4339622641509434,0.24528301886792453,0.32075471698113206
because,0.36879432624113473,0.18439716312056736,0.44680851063829785
become,0.27906976744186046,0.3023255813953488,0.4186046511627907
becoming,0.6,0.25,0.15
bedroom,0.25,0.5,0.25
before,0.436036036036036,0.209009009009009,0.35495495495495494
beforehand,0.5714285714285714,0.2857142857142857,0.14285714285714285
beginning,0.5194805194805194,0.33766233766233766,0.14285714285714285
behave,0.375,0.125,0.5
behaviour,0.25555555555555554,0.044444444444444446,0.7
belief,0.14285714285714285,0.35714285714285715,0.5
believe,0.4225941422594142,0.200836820083682,0.37656903765690375
believed,0.46875,0.21875,0.3125
believing,0.1875,0.25,0.5625
belonged,0.46153846153846156,0.46153846153846156,0.07692307692307693
belonging,0.23529411764705882,0.29411764705882354,0.47058823529411764
beloved,0.47058823529411764,0.17647058823529413,0.35294117647058826
beneath,0.375,0.375,0.25
benefit,0.35714285714285715,0.35714285714285715,0.2857142857142857
benefited,0.3333333333333333,0.16666666666666666,0.5
benevolent,0.4,0.4,0.2
besides,0.3953488372093023,0.32558139534883723,0.27906976744186046
bestowed,0.2,0.1,0.7
betraying,0.2222222222222222,0.2222222222222222,0.5555555555555556
between,0.37244897959183676,0.28061224489795916,0.3469387755102041
bewitching,0.2857142857142857,0.42857142857142855,0.2857142857142857
blameless,0.6,0.2,0.2
blooming,0.25,0.5,0.25
breakfast,0.27906976744186046,0.3023255813953488,0.4186046511627907
breaking,0.2727272727272727,0.2727272727272727,0.45454545454545453
brightened,0.3333333333333333,0.3333333333333333,0.3333333333333333
brilliancy,0.25,0.5,0.25
brilliant,0.6666666666666666,0.1111111111111111,0.2222222222222222
brotherinlaw,0.3333333333333333,0.3333333333333333,0.3333333333333333
business,0.4262295081967213,0.20491803278688525,0.36885245901639346
calculate,0.5,0.25,0.25
calculated,0.2727272727272727,0.2727272727272727,0.45454545454545453
capable,0.1875,0.28125,0.53125
caprice,0.6,0.2,0.2
careful,0.26666666666666666,0.3333333333333333,0.4
carefully,0.375,0.125,0.5
careless,0.23076923076923078,0.46153846153846156,0.3076923076923077
carelessly,0.3333333333333333,0.3333333333333333,0.3333333333333333
carelessness,0.25,0.25,0.5
carriage,0.4881889763779528,0.1968503937007874,0.31496062992125984
carriages,0.6470588235294118,0.11764705882352941,0.23529411764705882
carried,0.17857142857142858,0.25,0.5714285714285714
cause,0.4594594594594595,0.16216216216216217,0.3783783783783784
caution,0.5,0.25,0.25
cautious,0.5384615384615384,0.3076923076923077,0.15384615384615385
cease,0.4666666666666667,0.2,0.3333333333333333
ceased,0.25,0.3333333333333333,0.4166666666666667
ceremony,0.3888888888888889,0.2222222222222222,0.3888888888888889
certain,0.391304347826087,0.17391304347826086,0.43478260869565216
certainly,0.46534653465346537,0.2376237623762376,0.297029702970297
certainty,0.5263157894736842,0.2631578947368421,0.21052631578947367
chaise,0.26666666666666666,0.3333333333333333,0.4
character,0.3387096774193548,0.3951612903225806,0.2661290322580645
characters,0.25,0.25,0.5
cheerful,0.5714285714285714,0.1836734693877551,0.24489795918367346
cheerfulness,0.21428571428571427,0.21428571428571427,0.5714285714285714
cheerless,0.25,0.25,0.5
choice,0.32,0.28,0.4
choose,0.125,0.5,0.375
christian,0.2857142857142857,0.42857142857142855,0.2857142857142857
circumstance,0.4788732394366197,0.2535211267605634,0.2676056338028169
circumstances,0.35714285714285715,0.2976190476190476,0.34523809523809523
civilities,0.5294117647058824,0.23529411764705882,0.23529411764705882
civility,0.29411764705882354,0.23529411764705882,0.47058823529411764
claimed,0.3333333333333333,0.5,0.16666666666666666
claiming,0.3333333333333333,0.3333333333333333,0.3333333333333333
cleared,0.3333333333333333,0.4166666666666667,0.25
clearer,0.6,0.2,0.2
clearing,0.5,0.25,0.25
climate,0.25,0.5,0.25
collected,0.42105263157894735,0.3684210526315789,0.21052631578947367
collecting,0.5714285714285714,0.2857142857142857,0.14285714285714285
collection,0.75,0.125,0.125
colonel,0.16964285714285715,0.10267857142857142,0.7276785714285714
colour,0.2222222222222222,0.16666666666666666,0.6111111111111112
coloured,0.2,0.1,0.7
comfortable,0.4358974358974359,0.1794871794871795,0.38461538461538464
comforted,0.6,0.2,0.2
commanded,0.25,0.5,0.25
commission,0.45454545454545453,0.18181818181818182,0.36363636363636365
commonest,0.25,0.25,0.5
commonplace,0.3,0.2,0.5
communicate,0.25,0.25,0.5
communicated,0.4444444444444444,0.2222222222222222,0.3333333333333333
communication,0.3333333333333333,0.2222222222222222,0.4444444444444444
companion,0.5,0.16666666666666666,0.3333333333333333
companions,0.44,0.28,0.28
comparatively,0.2222222222222222,0.4444444444444444,0.3333333333333333
compare,0.46153846153846156,0.3076923076923077,0.23076923076923078
compared,0.625,0.3125,0.0625
comparison,0.3448275862068966,0.20689655172413793,0.4482758620689655
compassion,0.35135135135135137,0.13513513513513514,0.5135135135135135
compassionate,0.4,0.1,0.5
complain,0.36363636363636365,0.36363636363636365,0.2727272727272727
complained,0.2,0.2,0.6
complaint,0.5,0.14285714285714285,0.35714285714285715
complaints,0.4444444444444444,0.3333333333333333,0.2222222222222222
complaisance,0.2222222222222222,0.5555555555555556,0.2222222222222222
complete,0.5405405405405406,0.24324324324324326,0.21621621621621623
completed,0.6,0.2,0.2
completely,0.52,0.34,0.14
completion,0.3333333333333333,0.3333333333333333,0.3333333333333333
complexion,0.48,0.16,0.36
compliance,0.2857142857142857,0.2857142857142857,0.42857142857142855
compliment,0.75,0.1,0.15
compliments,0.5357142857142857,0.32142857142857145,0.14285714285714285
composed,0.4,0.3333333333333333,0.26666666666666666
composedly,0.4,0.4,0.2
composure,0.23333333333333334,0.2,0.5666666666666667
comprehend,0.46875,0.28125,0.25
comprehended,0.3333333333333333,0.16666666666666666,0.5
comprehension,0.4444444444444444,0.1111111111111111,0.4444444444444444
comprised,0.3333333333333333,0.3333333333333333,0.3333333333333333
compunction,0.3333333333333333,0.3333333333333333,0.3333333333333333
conceal,0.47368421052631576,0.10526315789473684,0.42105263157894735
concealed,0.15384615384615385,0.15384615384615385,0.6923076923076923
concealing,0.4,0.1,0.5
conceited,0.6666666666666666,0.16666666666666666,0.16666666666666666
conceive,0.46153846153846156,0.15384615384615385,0.38461538461538464
concerned,0.4117647058823529,0.20588235294117646,0.38235294117647056
conclude,0.6,0.2,0.2
concluded,0.2222222222222222,0.16666666666666666,0.6111111111111112
concluding,0.4444444444444444,0.2222222222222222,0.3333333333333333
conclusion,0.4444444444444444,0.2777777777777778,0.2777777777777778
condition,0.3333333333333333,0.16666666666666666,0.5
condolence,0.25,0.5,0.25
confessed,0.3333333333333333,0.16666666666666666,0.5
confidence,0.288135593220339,0.1864406779661017,0.5254237288135594
confident,0.375,0.25,0.375
confidential,0.3333333333333333,0.3333333333333333,0.3333333333333333
confined,0.4782608695652174,0.13043478260869565,0.391304347826087
confinement,0.2222222222222222,0.2222222222222222,0.5555555555555556
confirmation,0.42857142857142855,0.2857142857142857,0.2857142857142857
confirmed,0.5555555555555556,0.2222222222222222,0.2222222222222222
confused,0.4444444444444444,0.3333333333333333,0.2222222222222222
confusion,0.5,0.2857142857142857,0.21428571428571427
congratulated,0.3333333333333333,0.3333333333333333,0.3333333333333333
conjecture,0.3,0.1,0.6
connected,0.5238095238095238,0.23809523809523808,0.23809523809523808
conscience,0.2692307692307692,0.23076923076923078,0.5
conscious,0.4074074074074074,0.25925925925925924,0.3333333333333333
consciousness,0.43478260869565216,0.30434782608695654,0.2608695652173913
consented,0.14285714285714285,0.2857142857142857,0.5714285714285714
consequence,0.33766233766233766,0.42857142857142855,0.23376623376623376
consequences,0.3333333333333333,0.3333333333333333,0.3333333333333333
consequently,0.2857142857142857,0.5714285714285714,0.14285714285714285
consider,0.5277777777777778,0.16666666666666666,0.3055555555555556
considerable,0.4358974358974359,0.1794871794871795,0.38461538461538464
considerably,0.6666666666666666,0.16666666666666666,0.16666666666666666
consideration,0.5609756097560976,0.14634146341463414,0.2926829268292683
considered,0.2535211267605634,0.36619718309859156,0.38028169014084506
considering,0.5263157894736842,0.2894736842105263,0.18421052631578946
considers,0.5714285714285714,0.14285714285714285,0.2857142857142857
consistent,0.2,0.4,0.4
consolation,0.37037037037037035,0.14814814814814814,0.48148148148148145
consulted,0.4,0.4,0.2
contained,0.4444444444444444,0.1111111111111111,0.4444444444444444
containing,0.5,0.375,0.125
contemptible,0.6,0.2,0.2
contemptuous,0.25,0.25,0.5
contented,0.5,0.16666666666666666,0.3333333333333333
continual,0.36,0.12,0.52
continually,0.35294117647058826,0.5882352941176471,0.058823529411764705
continue,0.6875,0.0625,0.25
continued,0.3425925925925926,0.1388888888888889,0.5185185185185185
continuing,0.29411764705882354,0.29411764705882354,0.4117647058823529
contracted,0.25,0.25,0.5
contradict,0.3333333333333333,0.3333333333333333,0.3333333333333333
contradicted,0.14285714285714285,0.14285714285714285,0.7142857142857143
contrasted,0.25,0.5,0.25
contributed,0.25,0.25,0.5
contributing,0.3333333333333333,0.3333333333333333,0.3333333333333333
contrived,0.5,0.2,0.3
convenience,0.375,0.3125,0.3125
convenient,0.4166666666666667,0.3333333333333333,0.25
conveniently,0.5,0.25,0.25
conversation,0.36363636363636365,0.2727272727272727,0.36363636363636365
conversations,0.3333333333333333,0.3333333333333333,0.3333333333333333
converse,0.16666666666666666,0.3333333333333333,0.5
conveyed,0.5263157894736842,0.3157894736842105,0.15789473684210525
conviction,0.35555555555555557,0.17777777777777778,0.4666666666666667
convince,0.375,0.25,0.375
convinced,0.4805194805194805,0.11688311688311688,0.4025974025974026
cordial,0.625,0.25,0.125
cordiality,0.14285714285714285,0.42857142857142855,0.42857142857142855
cordially,0.5714285714285714,0.14285714285714285,0.2857142857142857
correspondence,0.25,0.25,0.5
cottage,0.06818181818181818,0.25,0.6818181818181818
counsel,0.4,0.2,0.4
countenance,0.2833333333333333,0.25,0.4666666666666667
couple,0.5526315789473685,0.13157894736842105,0.3157894736842105
courage,0.35294117647058826,0.4117647058823529,0.23529411764705882
course,0.45454545454545453,0.3181818181818182,0.22727272727272727
cousin,0.05128205128205128,0.6666666666666666,0.28205128205128205
cousins,0.047619047619047616,0.5,0.4523809523809524
create,0.4,0.2,0.4
created,0.2,0.2,0.6
creation,0.3333333333333333,0.3333333333333333,0.3333333333333333
creature,0.6065573770491803,0.16393442622950818,0.22950819672131148
creatures,0.46153846153846156,0.3076923076923077,0.23076923076923078
creditable,0.2,0.4,0.4
critical,0.4,0.2,0.4
curiosity,0.39705882352941174,0.25,0.35294117647058826
curious,0.375,0.5,0.125
dangerous,0.4,0.45,0.15
daughter,0.44329896907216493,0.18556701030927836,0.3711340206185567
daughters,0.3230769230769231,0.2,0.47692307692307695
dearest,0.6551724137931034,0.034482758620689655,0.3103448275862069
deceive,0.3333333333333333,0.2222222222222222,0.4444444444444444
deceived,0.4,0.05,0.55
decide,0.35714285714285715,0.35714285714285715,0.2857142857142857
decided,0.48214285714285715,0.39285714285714285,0.125
deciding,0.25,0.25,0.5
decision,0.42105263157894735,0.3684210526315789,0.21052631578947367
decisive,0.7142857142857143,0.14285714285714285,0.14285714285714285
declaration,0.46153846153846156,0.15384615384615385,0.38461538461538464
declare,0.2894736842105263,0.2894736842105263,0.42105263157894735
declared,0.1794871794871795,0.15384615384615385,0.6666666666666666
declares,0.5,0.16666666666666666,0.3333333333333333
declaring,0.16666666666666666,0.3333333333333333,0.5
decline,0.4,0.4,0.2
declined,0.3888888888888889,0.2222222222222222,0.3888888888888889
declining,0.3076923076923077,0.23076923076923078,0.46153846153846156
decorum,0.3333333333333333,0.3333333333333333,0.3333333333333333
deemed,0.5,0.375,0.125
deeper,0.2857142857142857,0.2857142857142857,0.42857142857142855
defence,0.3333333333333333,0.3333333333333333,0.3333333333333333
defended,0.3333333333333333,0.3333333333333333,0.3333333333333333
deference,0.2857142857142857,0.42857142857142855,0.2857142857142857
deficiencies,0.25,0.25,0.5
deficiency,0.375,0.125,0.5
deficient,0.35714285714285715,0.2857142857142857,0.35714285714285715
degree,0.5978260869565217,0.2608695652173913,0.14130434782608695
delayed,0.375,0.125,0.5
delicacy,0.5333333333333333,0.13333333333333333,0.3333333333333333
delicate,0.45,0.15,0.4
delighted,0.4264705882352941,0.27941176470588236,0.29411764705882354
delightful,0.6129032258064516,0.11290322580645161,0.27419354838709675
delivered,0.25,0.125,0.625
denoted,0.3333333333333333,0.3333333333333333,0.3333333333333333
depended,0.38095238095238093,0.19047619047619047,0.42857142857142855
dependence,0.47619047619047616,0.19047619047619047,0.3333333333333333
dependent,0.3333333333333333,0.2222222222222222,0.4444444444444444
depending,0.25,0.25,0.5
deprived,0.2,0.2,0.6
derived,0.25,0.25,0.5
describe,0.5333333333333333,0.06666666666666667,0.4
described,0.23529411764705882,0.29411764705882354,0.47058823529411764
describing,0.5,0.25,0.25
description,0.24,0.64,0.12
deserted,0.25,0.625,0.125
deserve,0.6451612903225806,0.0967741935483871,0.25806451612903225
deserved,0.4,0.32,0.28
deserving,0.4,0.4,0.2
desirable,0.4857142857142857,0.34285714285714286,0.17142857142857143
desire,0.029411764705882353,0.2647058823529412,0.7058823529411765
desired,0.631578947368421,0.10526315789473684,0.2631578947368421
desirous,0.15384615384615385,0.15384615384615385,0.6923076923076923
despair,0.5,0.125,0.375
desperate,0.3333333333333333,0.16666666666666666,0.5
destination,0.4,0.4,0.2
destroyed,0.2222222222222222,0.4444444444444444,0.3333333333333333
detail,0.4,0.2,0.4
detected,0.6,0.2,0.2
determine,0.2857142857142857,0.07142857142857142,0.6428571428571429
determined,0.3130434782608696,0.28695652173913044,0.4
devoted,0.45454545454545453,0.18181818181818182,0.36363636363636365
dictate,0.2,0.4,0.4
difference,0.47619047619047616,0.2222222222222222,0.30158730158730157
different,0.40625,0.2708333333333333,0.3229166666666667
differently,0.4583333333333333,0.4583333333333333,0.08333333333333333
difficult,0.4117647058823529,0.29411764705882354,0.29411764705882354
difficulties,0.3695652173913043,0.2608695652173913,0.3695652173913043
difficulty,0.5454545454545454,0.12727272727272726,0.32727272727272727
dignified,0.3333333333333333,0.16666666666666666,0.5
diningroom,0.5555555555555556,0.2222222222222222,0.2222222222222222
directed,0.5,0.16666666666666666,0.3333333333333333
direction,0.2222222222222222,0.4074074074074074,0.37037037037037035
directions,0.5714285714285714,0.2857142857142857,0.14285714285714285
disagreeable,0.75,0.16666666666666666,0.08333333333333333
disagreement,0.6,0.2,0.2
disappointed,0.43902439024390244,0.14634146341463414,0.4146341463414634
disappointment,0.4,0.08888888888888889,0.5111111111111111
disappointments,0.2857142857142857,0.2857142857142857,0.42857142857142855
disapprobation,0.2,0.6,0.2
discerning,0.25,0.5,0.25
discourse,0.08695652173913043,0.08695652173913043,0.8260869565217391
discovered,0.3333333333333333,0.08333333333333333,0.5833333333333334
discovery,0.47058823529411764,0.11764705882352941,0.4117647058823529
discreet,0.6,0.2,0.2
discretion,0.3076923076923077,0.23076923076923078,0.46153846153846156
discussion,0.4166666666666667,0.25,0.3333333333333333
disgrace,0.2222222222222222,0.2222222222222222,0.5555555555555556
disgusting,0.4,0.2,0.4
disinclination,0.4,0.2,0.4
disinterested,0.4,0.4,0.2
dislike,0.53125,0.09375,0.375
disliked,0.25,0.25,0.5
disordered,0.25,0.5,0.25
dispose,0.16666666666666666,0.16666666666666666,0.6666666666666666
disposed,0.37254901960784315,0.3333333333333333,0.29411764705882354
disposition,0.46153846153846156,0.1346153846153846,0.40384615384615385
dissipated,0.4,0.2,0.4
dissuade,0.375,0.25,0.375
distance,0.5333333333333333,0.2,0.26666666666666666
distinction,0.5625,0.1875,0.25
distinguish,0.16666666666666666,0.5,0.3333333333333333
distinguished,0.2,0.5333333333333333,0.26666666666666666
distressed,0.25,0.375,0.375
distresses,0.16666666666666666,0.16666666666666666,0.6666666666666666
distressing,0.5384615384615384,0.3076923076923077,0.15384615384615385
disturbed,0.5,0.08333333333333333,0.4166666666666667
divide,0.25,0.25,0.5
divided,0.21052631578947367,0.47368421052631576,0.3157894736842105
division,0.5,0.3333333333333333,0.16666666666666666
domestic,0.2692307692307692,0.4230769230769231,0.3076923076923077
doubted,0.47058823529411764,0.058823529411764705,0.47058823529411764
doubtful,0.5294117647058824,0.23529411764705882,0.23529411764705882
doubtingly,0.3333333333333333,0.3333333333333333,0.3333333333333333
drawingroom,0.3888888888888889,0.25,0.3611111111111111
dreaded,0.25,0.25,0.5
dreadful,0.42105263157894735,0.23684210526315788,0.34210526315789475
dreadfully,0.5714285714285714,0.21428571428571427,0.21428571428571427
duties,0.2727272727272727,0.36363636363636365,0.36363636363636365
eager,0.38,0.22,0.4
eagerly,0.34375,0.21875,0.4375
eagerness,0.36,0.2,0.44
earlier,0.3888888888888889,0.4444444444444444,0.16666666666666666
earliest,0.1111111111111111,0.4444444444444444,0.4444444444444444
earnest,0.21621621621621623,0.16216216216216217,0.6216216216216216
earnestly,0.4,0.16666666666666666,0.43333333333333335
earnestness,0.25,0.08333333333333333,0.6666666666666666
ease,0.4318181818181818,0.18181818181818182,0.38636363636363635
easily,0.2916666666666667,0.125,0.5833333333333334
education,0.4838709677419355,0.1935483870967742,0.3225806451612903
efficacy,0.25,0.5,0.25
either,0.4696969696969697,0.2727272727272727,0.25757575757575757
elegance,0.35,0.175,0.475
elegant,0.5681818181818182,0.25,0.18181818181818182
eligible,0.3333333333333333,0.08333333333333333,0.5833333333333334
elsewhere,0.2,0.2,0.6
embarrassed,0.25,0.5,0.25
embarrassment,0.3333333333333333,0.13333333333333333,0.5333333333333333
emotion,0.09375,0.25,0.65625
employed,0.36,0.2,0.44
employment,0.37037037037037035,0.14814814814814814,0.48148148148148145
enabled,0.14285714285714285,0.42857142857142855,0.42857142857142855
encouraged,0.4444444444444444,0.2222222222222222,0.3333333333333333
encouragement,0.5588235294117647,0.029411764705882353,0.4117647058823529
encouraging,0.4090909090909091,0.18181818181818182,0.4090909090909091
endeavour,0.6086956521739131,0.13043478260869565,0.2608695652173913
endeavoured,0.2857142857142857,0.21428571428571427,0.5
endeavouring,0.21428571428571427,0.07142857142857142,0.7142857142857143
endeavours,0.25,0.25,0.5
endure,0.65,0.2,0.15
endured,0.7777777777777778,0.1111111111111111,0.1111111111111111
engage,0.28,0.12,0.6
engaged,0.3655913978494624,0.20430107526881722,0.43010752688172044
engagement,0.25,0.20689655172413793,0.5431034482758621
engagements,0.37037037037037035,0.1111111111111111,0.5185185185185185
engaging,0.4,0.2,0.4
engrossed,0.25,0.375,0.375
enjoyed,0.46153846153846156,0.23076923076923078,0.3076923076923077
enjoying,0.5,0.125,0.375
enjoyment,0.4,0.23636363636363636,0.36363636363636365
enjoyments,0.5,0.3333333333333333,0.16666666666666666
enough,0.42033898305084744,0.24067796610169492,0.3389830508474576
enquired,0.16666666666666666,0.6666666666666666,0.16666666666666666
enquiring,0.2,0.4,0.4
entered,0.3380281690140845,0.11267605633802817,0.5492957746478874
entering,0.36363636363636365,0.3181818181818182,0.3181818181818182
entertain,0.5714285714285714,0.2857142857142857,0.14285714285714285
entertained,0.42857142857142855,0.2857142857142857,0.2857142857142857
entertainment,0.75,0.125,0.125
entire,0.6666666666666666,0.16666666666666666,0.16666666666666666
entirely,0.37894736842105264,0.17894736842105263,0.4421052631578947
entitled,0.42857142857142855,0.42857142857142855,0.14285714285714285
entrance,0.17857142857142858,0.17857142857142858,0.6428571428571429
entreated,0.4,0.4,0.2
entreaties,0.4,0.13333333333333333,0.4666666666666667
equal,0.5656565656565656,0.2222222222222222,0.21212121212121213
equality,0.6666666666666666,0.16666666666666666,0.16666666666666666
equalled,0.5,0.25,0.25
equally,0.26865671641791045,0.13432835820895522,0.5970149253731343
equals,0.3333333333333333,0.3333333333333333,0.3333333333333333
escape,0.45161290322580644,0.2903225806451613,0.25806451612903225
escaped,0.3888888888888889,0.2222222222222222,0.3888888888888889
especially,0.41509433962264153,0.24528301886792453,0.33962264150943394
essential,0.2727272727272727,0.5454545454545454,0.18181818181818182
established,0.29411764705882354,0.23529411764705882,0.47058823529411764
establishment,0.4375,0.125,0.4375
estate,0.10714285714285714,0.21428571428571427,0.6785714285714286
esteem,0.125,0.125,0.75
esteemed,0.42857142857142855,0.2857142857142857,0.2857142857142857
estimable,0.3333333333333333,0.3333333333333333,0.3333333333333333
estimate,0.2857142857142857,0.5714285714285714,0.14285714285714285
estimation,0.375,0.125,0.5
eternal,0.5,0.25,0.25
evening,0.4742268041237113,0.27835051546391754,0.24742268041237114
evenings,0.5,0.2,0.3
eventually,0.25,0.25,0.5
evident,0.27586206896551724,0.3448275862068966,0.3793103448275862
evidently,0.5,0.38461538461538464,0.11538461538461539
examination,0.14285714285714285,0.14285714285714285,0.7142857142857143
examine,0.2857142857142857,0.14285714285714285,0.5714285714285714
examined,0.2857142857142857,0.42857142857142855,0.2857142857142857
example,0.4444444444444444,0.2222222222222222,0.3333333333333333
exceed,0.5714285714285714,0.2857142857142857,0.14285714285714285
exceeding,0.2,0.2,0.6
exceedingly,0.22448979591836735,0.24489795918367346,0.5306122448979592
excellence,0.5,0.3,0.2
excellent,0.4925373134328358,0.3283582089552239,0.1791044776119403
excepting,0.5416666666666666,0.4166666666666667,0.041666666666666664
excessive,0.3333333333333333,0.1111111111111111,0.5555555555555556
excessively,0.44,0.28,0.28
exchange,0.125,0.125,0.75
exchanged,0.3333333333333333,0.3333333333333333,0.3333333333333333
excite,0.21428571428571427,0.6428571428571429,0.14285714285714285
excited,0.3157894736842105,0.3684210526315789,0.3157894736842105
exclaim,0.75,0.125,0.125
